Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Health,Body,Diagnostic,3,3,Development,"Disease Mgt,Health checks",Y,131,132,Regular health check,Learn more about why you should get a health check,"Even if you exercise regularly, eat well and feel healthy it’s important to get regular health check to understand if there are any underlying risks to your future health.","The best way to maintain health is to preserve it. Regular health checks not only help identify underlying medical conditions, but they can also guide you to options that speed up the recovery process and help you maintain and/or improve your overall health and wellbeing.",Read,UK,,,,,,All,All,All,https://bmjopen.bmj.com/content/3/12/e003387.short,,No Ordinary Homestead,Content writer,https://www.noordinaryhomestead.com/importance-of-checking-your-health/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Benenden,Company,https://www.benenden.co.uk/health/health-assessments/,In person,All,Paid,??,None,,,4.5,https://uk.trustpilot.com/review/benenden.co.uk,N/A,Annual,,Nuffield,Company,https://www.nuffieldhealth.com/health-assessments,In person,all,Paid,??,None,,,2.2,https://uk.trustpilot.com/review/www.nuffieldhealth.com,N/A,Annual,,,,,,,,,,,,,,,,
Health,Body,Diagnostic,3,,Maintenance,,,132,,Get a health check,Schedule a health check every 6 months,"In today’s world, it’s important to stay on top of your health with regular health check-ups. Rather than only seeking out care when you are sick.",,Sign me up,UK,every 6 months,3 years,6,Better,https://www.better.org.uk/healthy-communities/better-health-for-me/health-checks,All,All,All,https://bmjopen.bmj.com/content/3/12/e003387.short,,Better,Charity,https://www.better.org.uk/healthy-communities/better-health-for-me/health-checks,Online,N/A,Free,No,None,,,3.1,https://uk.trustpilot.com/review/www.better.org.uk,N/A,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Body,Diagnostic,3,2,Development,"Weight Mgt,Gut microbiome",Y,133,134,Your gut microbiome,Learn about the impact of your gut microbiome on your health,Listen to this podcast episode to learn more about gut microbiome and enhancing to improve your brain and overall health.,"Your gut microbiome is a vast community of trillions of bacteria and fungi that inhabit every nook and cranny of your gastrointestinal tract, and have a major influence on your metabolism, body weight, propensity to illness, immune system, appetite and mood.",Listen,All,,,,,,All,All,All,https://link.springer.com/article/10.1186/gm228,,Huberman lab,Content writer,https://hubermanlab.com/how-to-enhance-your-gut-microbiome-for-brain-and-overall-health/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Healthline,Content writer,https://www.healthline.com/nutrition/microbiome-diet#guidelines,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Annual,,Symprove,Company,https://www.symprove.com/,Online,,Paid,Rejected (direct),Direct/AWIN=22527,,,4.5,https://www.trustpilot.com/review/symprove.com,,6 months,,,,,,,,,,,,,,,,
Health,Body,Diagnostic,3,,Maintenance,,,134,,Gut health diet,Try the gut health diet to improve your microbiome,Change your eating habits to improve your gut microbiome. Try this three-phase diet over three months to populate your gut with prebiotics and probiotics to repair its lining.,,Sign me up,All,daily,2 months,56,Health line,https://www.healthline.com/nutrition/microbiome-diet#guidelines,All,All,All,https://link.springer.com/article/10.1186/gm228,,Health line,Content writer,https://www.healthline.com/nutrition/microbiome-diet#guidelines,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Nutrition,Diagnostic,3,2,Development,Nutrition,Y,135,136,Mediterranean diet,Understand the health benefits of a Mediterranean diet,"Traditionally, the Mediterranean diet is based on fruits, vegetables, seafood, nuts, dairy, olive oil, and maybe a glass of red wine. It is linked to lower outbreaks of disease and longer lifespans.","Rich in flavourful ingredients like fruits, vegetables, wholegrains, and heart-healthy fats, the Med diet is equal parts delicious and nutritious. It’s also associated with a variety of benefits and may help support brain function, promote heart health, regulate blood sugar levels, and more.",Read,All,,,,,,All,All,All,https://journals.lww.com/co-cardiology/Abstract/2009/09000/The_Mediterranean_diet_revisited__evidence_of_its.9.aspx,,Noom,Company,https://www.noom.com/blog/the-mediterranean-diet/,Online,N/A,Free,No,None,,,4.2,https://uk.trustpilot.com/review/noom.com,N/A,Annual,,BBC,Company,https://www.bbc.co.uk/food/collections/mediterranean_diet_recipes,Online,N/A,Free,No,None,,,1.4,https://uk.trustpilot.com/review/www.bbc.co.uk,N/A,Annual,,Fitonapp,Content writer,https://fitonapp.com/nutrition/foods-to-eat-on-the-mediterranean-diet/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Spanish Passion foods,Company,https://www.spanishpassionfoods.co.uk,,,Paid,Invite,AWIN=20535,,,,,,,
Health,Nutrition,Diagnostic,3,,Maintenance,,,136,,Mediterranean diet,Try a Mediterranean diet,"Follow a Mediterranean diet for three months to make it a healthy eating habit. It will help support brain function, promote heart health, regulate blood sugar levels, and much more.",,Sign me up,All,daily,2 months,56,Health line,https://www.healthline.com/nutrition/mediterranean-diet-meal-plan,All,All,All,https://journals.lww.com/co-cardiology/Abstract/2009/09000/The_Mediterranean_diet_revisited__evidence_of_its.9.aspx,,Health line,Content writer,https://www.healthline.com/nutrition/mediterranean-diet-meal-plan,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,1,Development,Physical Fitness,Y,137,138,Start exercising,A simple workout series to help begin your fitness journey,Start your exercise journey with easy-to-follow exercise sessions designed for beginners.,"Regular exercise is one of the best things you can do for your health. Working exercise into your routine and sticking with it takes determination and discipline, but if you exercise regularly, you’ll begin to see and feel the benefits it can have on your body and well-being quickly.",Do,UK,,,,,,0-59,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,The Body Coach,Content writer,https://www.youtube.com/channel/UCAxW1XT0iEJo0TYlRfn6rYQ,Online,N/A,Free,No,None,,,3.8,https://uk.trustpilot.com/review/www.thebodycoach.co.uk,N/A,Annual,,NHS,Government,https://www.nhs.uk/better-health/get-active/,Online,n/a,Free,n/a,,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,,Healthline,Company,https://www.healthline.com/nutrition/how-to-start-exercising#TOC_TITLE_HDR_4,Online,n/a,Free,,,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Annual,,Pro:Direct Sport,Company,https://www.prodirectsport.com/running/,,,Paid,Invite,AWIN=6667,,,,,,,
Health,Exercise,Preventative care,2,,Maintenance,,,138,,Keep exercising,Sign-up to start your exercise journey,Keep up with this simple workout series to continue your fitness journey. Aim to do three workouts a week for a month and you'll feel better and make regular exercise a habit.,,Sign me up,Uk,3 times a week,2 months,24,The Body Coach,https://www.youtube.com/channel/UCAxW1XT0iEJo0TYlRfn6rYQ,0-59,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,The Body Coach,Content writer,https://www.youtube.com/channel/UCAxW1XT0iEJo0TYlRfn6rYQ,Online,N/A,Free,No,None,,,3.8,https://uk.trustpilot.com/review/www.thebodycoach.co.uk,N/A,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,1,Development,,,139,140,Get active,"Help to get you moving and stay moving, whatever your age","However you're feeling right now and whatever challenges you’re facing, moving more will help you feel better for longer.","Regular physical activity or exercise helps your brain, heart and lungs stay healthy, and keeps your body strong and flexible.",Read,UK,,,,,,60-99,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,Age UK,Charity,https://www.ageuk.org.uk/information-advice/health-wellbeing/exercise/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,NHS,Government,https://www.nhs.uk/better-health/get-active/,Online,n/a,Free,n/a,,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,,The Body Coach,Content writer,https://www.youtube.com/channel/UCAxW1XT0iEJo0TYlRfn6rYQ,Online,N/A,Free,??,None,,,3.8,https://uk.trustpilot.com/review/www.thebodycoach.co.uk,N/A,Annual,,Pro:Direct Sport,Company,https://www.prodirectsport.com/running/,,,Paid,Invite,AWIN=6667,,,,,,,
Health,Exercise,Preventative care,2,,Maintenance,,,140,,Staying active,Keep moving throughout your life,Find an activity that works best for you and aim to do three workouts every week to help you to stay fit and healthy and build a great habit.,,Sign me up,UK,3 times a week,2 months,24,Age UK,https://www.ageuk.org.uk/information-advice/health-wellbeing/exercise/,60-99,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,Age UK,Charity,https://www.ageuk.org.uk/information-advice/health-wellbeing/exercise/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,1,Development,Physical Fitness,Y,141,142,Stay active,"Help to keep you moving, whatever your age","However you're feeling right now, and whatever you're dealing with, this site can help you get moving more so you'll feel better for longer.","Regular physical activity helps your brain, heart and lungs stay healthy, and keeps your body strong and flexible.",Read,UK,,,,,,All,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,Psych reg,Content writer,https://www.psychreg.org/staying-fit-and-healthy-at-home/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Livestrong,Content writer,https://www.livestrong.com/article/97879-stay-fit-/,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/www.livestrong.com,N/A,6 Monthly,,Stay Fit,Content writer,https://www.stay.fit/blog/2021/9/16/13-ways-to-stay-fit-and-heatlhy,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Pro:Direct Sport,Company,https://www.prodirectsport.com/running/,,,Paid,Invite,AWIN=6667,,,,,,,
Health,Exercise,Preventative care,2,,Maintenance,,,142,,Staying active,Maintaining your fitness through life,"Sign up to stay fit, try to do three workouts every week to help you to stay fit and healthy.",,Sign me up,UK,3 times a week,2 months,24,Pure Gym,https://www.puregym.com/,All,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,Pure Gym,Company,https://www.puregym.com/,In person,N/A,Paid,??,None,,,3.8,https://uk.trustpilot.com/review/www.puregym.com,N/A,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,1,Development,,,143,144,Get into yoga,Read about the benefits of yoga for the over 50s,"Read about how starting yoga later in life requires adjustments and the practice itself changes as we age, but for the better! Yoga after 50 is a time for moving inward, and that’s a positive thing.","Yoga is for everyone, whatever your ability or disability, age, experience, fitness or bendiness. You can do it anywhere and anytime. Finding a yoga practice that’s right for you is worth the effort as it helps deepen the neural grooves that help us enjoy the benefits regular practice brings.",Read,UK,,,,,,50-99,All,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193654/,,Yoga International,Content writer,https://yogainternational.com/article/view/starting-yoga-after-age-49,Online,N/A,Free,No,None,,,4,https://uk.trustpilot.com/review/yogainternational.com,N/A,Annual,,Yoga Basics,Company,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",Online,N/A,Free,??,None,,,N/A,N/A,N/A,Quarterly,,Yoga for everyone,Company,https://yogaforeveryone.tv/,Online,N/A,Paid,??,None,,,N/A,N/A,N/A,Quarterly,,Complete Unity Yoga,Company,https://completeunityyoga.com/,,,Paid,Invite,AWIN=29057,,,,,,,
Health,Exercise,Preventative care,2,,Maintenance,,,144,,Practice yoga,Start adding yoga into your routine,"Find the perfect yoga practice for you, in person or online and start doing one workout every week to help you get all the benefits that yoga has to offer.",,Sign me up,Uk,weekly,6 months,24,Yoga Basics,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",50-99,All,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193654/,,Yoga Basics,Company,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,2,Development,,,145,146,Get into yoga,Learn about the benefits of adding yoga into your life,"Read about the benefits of yoga for everyone. Getting into a regular practice offers so many mental and physical health benefits. Some, like improved flexibility, are clearly evident.","Yoga is for everyone, whatever your ability or disability, age, experience, fitness or bendiness. You can do it anywhere and anytime. Finding a yoga practice that’s right for you is worth the effort as it helps deepen the neural grooves that help us enjoy the benefits regular practice brings.",Do,All,,,,,,0-49,All,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193654/,,Very well fit,Content writer,https://www.verywellfit.com/top-health-benefits-of-yoga-3566733,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Yoga Basics,Company,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",Online,N/A,Free,??,None,,,N/A,N/A,N/A,Quarterly,,Yoga for everyone,Company,https://yogaforeveryone.tv/,Online,N/A,Paid,??,None,,,N/A,N/A,N/A,Quarterly,,Complete Unity Yoga,Company,https://completeunityyoga.com/,,,Paid,Invite,AWIN=29057,,,,,,,
Health,Exercise,Preventative care,2,,Maintenance,,,146,,Practice yoga,Start adding yoga into your routine,"Find the perfect yoga practice for you, in person or online and start doing it at least once a week to help you get all the benefits that yoga has to offer.",,Sign me up,All,3 times a week,2 months,24,Yoga Basics,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",0-49,All,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193654/,,Yoga Basics,Content writer,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,2,Development,Physical Fitness,Y,147,148,Chair based exercise,Try a chair-based workout,"Get stronger, improve your flexibility and fitness. Here’s some chair based exercises you can do at home to stay strong, steady and independent as we age and keep doing the things we enjoy.","As we age we tend to lose muscle and keeping our muscles strong is vital, to prevent falls and support independent living. Even a small amount of activity can be a boost to our mental and physical wellbeing. So why not give it a go? You might be surprised at just how good it makes you feel.",Watch,All,,,,,,60-99,All,All,https://www.mdpi.com/1660-4601/18/4/1902,,Move it or lose it,Content writer,https://www.moveitorloseit.co.uk/chair-based-exercises/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,NHS,Government dept,https://www.nhs.uk/live-well/exercise/strength-and-flexibility-exercises/sitting-exercises/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,,NHS,Government Dep,https://www.nhs.uk/conditions/nhs-fitness-studio/chair-based-pilates-exercise-video/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,,Pro:Direct Sport,Company,https://www.prodirectsport.com/running/,,,Paid,Invite,AWIN=6667,,,,,,,
Health,Exercise,Preventative care,2,,Maintenance,,,148,,Chair based exercise,Start doing chair-based workouts,"Do a regular chair-based workout to help keep you fit, healthy and build muscle strength. Aim to do three workouts a week to build a great habit.",,Sign me up,All,3 times a week,2 months,24,More Life Health,https://www.youtube.com/playlist?list=PLBx06e-L9mh7Nihmoj7bk1q3NkkkY_SR2,60-99,All,All,https://www.mdpi.com/1660-4601/18/4/1902,,More Life Health,Content writer,https://www.youtube.com/playlist?list=PLBx06e-L9mh7Nihmoj7bk1q3NkkkY_SR2,Online,N/A,Free,No,None,,,1.6,https://uk.trustpilot.com/review/www.youtube.com,N/A,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
