Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Health,Body,Preventative care,2,,Maintenance,,,129,,Diabetes prevention,Make small changes to reduce risk of diabetes.,Type 2 diabetes is a serious health condition but there are lots of things you can do to reduce your risk or even stop you getting it. Build these habits into your routine over the course of the next month to reduce the risk.,,Sign me up,All,daily,2 months,56,Diabetes UK,https://www.diabetes.org.uk/preventing-type-2-diabetes,50-99,All,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5297564/,,Diabetes UK,Charity,https://www.diabetes.org.uk/preventing-type-2-diabetes,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Body,Preventative care,2,3,Development,"Disease Mgt,Health checks",Y,130,,The NHS healthcheck,A regular health check-up for adults 40 to 74 in England.,"The NHS provides a 5-year check-up is aimed at adults in England aged 40 to 74. It's designed to detect early signs of stroke, kidney disease, heart disease, type 2 diabetes and dementia.","After the check your healthcare professional will discuss your results with you. You'll be given advice to help you lower your risk of a stroke, kidney disease, heart disease, diabetes or dementia, and maintain or improve your health. But don’t wait until then to make healthy changes!",Read,UK,,,,,,40-74,All,All,https://bmjopen.bmj.com/content/3/12/e003387.short,,NHS,Government Department,https://www.nhs.uk/conditions/nhs-health-check/,In person,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,Gap,No Ordinary Homestead,Content writer,https://www.noordinaryhomestead.com/importance-of-checking-your-health/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Annual,Gap,Benenden,Company,https://www.benenden.co.uk/health/health-assessments/,In person,All,Paid,??,None,,,4.5,https://uk.trustpilot.com/review/benenden.co.uk,N/A,Annual,gap,,,,,,,,,,,,,,,
Health,Body,Diagnostic,3,3,Development,"Disease Mgt,Health checks",Y,131,132,Regular health check,Learn about why you should get a health check.,"Even if you exercise regularly, eat well and feel healthy it’s important to get regular health checks to understand if there are any underlying risks to your future health.","The best way to maintain health is to preserve it. Regular health checks not only help identify underlying medical conditions, but they can also guide you to options that speed up the recovery process and help you maintain and/or improve your overall health and wellbeing.",Read,UK,,,,,,All,All,All,https://bmjopen.bmj.com/content/3/12/e003387.short,,AXA - Global Healthcare,Company,https://www.axaglobalhealthcare.com/en/wellbeing/global-access/why-have-a-health-check/,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.axaglobalhealthcare.com,N/A,Yearly,Gap,Benenden,Company,https://www.benenden.co.uk/health/health-assessments/,In person,All,Paid,??,None,,,4.5,https://uk.trustpilot.com/review/benenden.co.uk,N/A,Annual,Gap,Nuffield,Company,https://www.nuffieldhealth.com/health-assessments,In person,all,Paid,??,None,,,2.2,https://uk.trustpilot.com/review/www.nuffieldhealth.com,N/A,Annual,gap,,,,,,,,,,,,,,,
Health,Body,Diagnostic,3,,Maintenance,,,132,,Get a health check,Schedule a health check every 6 months.,"In today’s world, it’s important to stay on top of your health with regular health check-ups. Rather than only seeking out care when you are sick.",,Sign me up,UK,every 6 months,3 years,6,Better,https://www.better.org.uk/healthy-communities/better-health-for-me/health-checks,All,All,All,https://bmjopen.bmj.com/content/3/12/e003387.short,,Better,Charity,https://www.better.org.uk/healthy-communities/better-health-for-me/health-checks,Online,N/A,Free,No,None,,,3.1,https://uk.trustpilot.com/review/www.better.org.uk,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Body,Diagnostic,3,2,Development,"Weight Mgt,Gut microbiome",Y,133,134,Your gut microbiome,Learn about how your gut microbiome impacts on your health.,Listen to this podcast and read about gut microbiome and how enhancing it can improve your brain and overall health.,"Your gut microbiome is a vast community of trillions of bacteria and fungi that inhabit every nook and cranny of your gastrointestinal tract, and have a major influence on your metabolism, body weight, propensity to illness, immune system, appetite and mood.",Listen,All,,,,,,All,All,All,https://link.springer.com/article/10.1186/gm228,,Huberman Lab,Content writer,https://hubermanlab.com/how-to-enhance-your-gut-microbiome-for-brain-and-overall-health/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Healthline,Content writer,https://www.healthline.com/nutrition/microbiome-diet#guidelines,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Annual,Gap,Symprove,Company,https://www.awin1.com/cread.php?awinmid=22527&awinaffid=1198638&ued=https%3A%2F%2Fwww.symprove.com%2F,Online,N/A,Paid,Pending,AWIN=22527,,,4.5,https://www.trustpilot.com/review/symprove.com,,6 months,gap,,,,,,,,,,,,,,,
Health,Body,Diagnostic,3,,Maintenance,,,134,,Gut health diet,Try the gut health diet to improve your microbiome.,Change your eating habits to improve your gut microbiome. Try this three-phase diet over three months to populate your gut with prebiotics and probiotics to repair its lining.,,Sign me up,All,daily,2 months,56,Healthline,https://www.healthline.com/nutrition/microbiome-diet#guidelines,All,All,All,https://link.springer.com/article/10.1186/gm228,,Healthline,Content writer,https://www.healthline.com/nutrition/microbiome-diet#guidelines,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Nutrition,Diagnostic,3,2,Development,Nutrition,Y,135,136,Mediterranean diet,Understand the health benefits of a Mediterranean diet.,"Traditionally, the Mediterranean diet is based on fruits, vegetables, seafood, nuts, dairy, olive oil, and maybe a glass of red wine. It is linked to lower outbreaks of disease and longer lifespans.","Rich in flavourful ingredients like fruits, vegetables, wholegrains, and heart-healthy fats, the Med diet is equal parts delicious and nutritious. It’s also associated with a variety of benefits and may help support brain function, promote heart health, regulate blood sugar levels, and more.",Read,All,,,,,,All,All,All,https://journals.lww.com/co-cardiology/Abstract/2009/09000/The_Mediterranean_diet_revisited__evidence_of_its.9.aspx,,Noom,Company,https://www.noom.com/blog/the-mediterranean-diet/,Online,N/A,Free,No,None,,,4.2,https://uk.trustpilot.com/review/noom.com,N/A,Annual,Gap,BBC,Company,https://www.bbc.co.uk/food/collections/mediterranean_diet_recipes,Online,N/A,Free,No,None,,,1.4,https://uk.trustpilot.com/review/www.bbc.co.uk,N/A,Annual,Gap,FitOn,Content writer,https://fitonapp.com/nutrition/foods-to-eat-on-the-mediterranean-diet/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Nearly Naked Veg,Company,https://www.awin1.com/cread.php?awinmid=51761&awinaffid=1198638&ued=https%3A%2F%2Fnearlynakedveg.co.uk%2F,Online,N/A,Paid,Approved,AWIN=51761,,,4.3,https://uk.trustpilot.com/review/nearlynakedveg.co.uk,N/A,Yearly,
Health,Nutrition,Diagnostic,3,,Maintenance,,,136,,Get on a Med diet,Introduce a Mediterranean flavour to your diet.,"Follow a Mediterranean diet for three months to make it a healthy eating habit. It will help support brain function, promote heart health, regulate blood sugar levels, and much more.",,Sign me up,All,daily,2 months,56,Healthline,https://www.healthline.com/nutrition/mediterranean-diet-meal-plan,All,All,All,https://journals.lww.com/co-cardiology/Abstract/2009/09000/The_Mediterranean_diet_revisited__evidence_of_its.9.aspx,,Healthline,Content writer,https://www.healthline.com/nutrition/mediterranean-diet-meal-plan,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,1,Development,"Physical Fitness,Get Active",Y,137,138,Start exercising,A simple workout series will help begin your fitness journey.,Start your exercise journey with one of these easy-to-follow exercise series designed for beginners.,"Regular exercise is one of the best things you can do for your health. Working exercise into your routine and sticking with it takes determination and discipline, but if you exercise regularly, you’ll begin to see and feel the benefits it can have on your body and wellbeing quickly.",Do,UK,,,,,,0-59,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,The Body Coach,Content writer,https://www.youtube.com/channel/UCAxW1XT0iEJo0TYlRfn6rYQ,Online,N/A,Free,No,None,,,3.8,https://uk.trustpilot.com/review/www.thebodycoach.co.uk,N/A,Annual,Gap,NHS,Government,https://www.nhs.uk/better-health/get-active/,Online,n/a,Free,n/a,,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,Gap,Healthline,Company,https://www.healthline.com/nutrition/how-to-start-exercising#TOC_TITLE_HDR_4,Online,n/a,Free,,,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Annual,gap,Pro:Direct Sport,Company,https://www.awin1.com/cread.php?awinmid=6667&awinaffid=1198638&ued=https%3A%2F%2Fwww.prodirectsport.com%2Frunning%2F,Online,N/A,Paid,Approved,AWIN=6667,,,4.1,https://uk.trustpilot.com/review/www.prodirectsport.com,N/A,Yearly,
Health,Exercise,Preventative care,2,,Maintenance,,,138,,Keep exercising,Sign-up to start your exercise journey.,Keep up with this simple workout series to continue your fitness journey. Aim to do three workouts a week for a month and you'll feel better and make regular exercise a habit.,,Sign me up,Uk,3 times a week,2 months,24,The Body Coach,https://www.youtube.com/channel/UCAxW1XT0iEJo0TYlRfn6rYQ,0-59,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,The Body Coach,Content writer,https://www.youtube.com/channel/UCAxW1XT0iEJo0TYlRfn6rYQ,Online,N/A,Free,No,None,,,3.8,https://uk.trustpilot.com/review/www.thebodycoach.co.uk,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,1,Development,,,139,140,Get active,"Help to get you moving and stay moving, whatever your age.","However you're feeling right now and whatever challenges you’re facing, moving more will help you feel better for longer.","Regular physical activity or exercise helps your brain, heart and lungs stay healthy, and keeps your body strong and flexible.",Read,UK,,,,,,60-99,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,Age UK,Charity,https://www.ageuk.org.uk/information-advice/health-wellbeing/exercise/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,NHS,Government,https://www.nhs.uk/better-health/get-active/,Online,n/a,Free,n/a,,,,1.5,https://uk.trustpilot.com/review/www.england.nhs.uk,N/A,Annual,Gap,The Body Coach,Content writer,https://www.youtube.com/channel/UCAxW1XT0iEJo0TYlRfn6rYQ,Online,N/A,Free,??,None,,,3.8,https://uk.trustpilot.com/review/www.thebodycoach.co.uk,N/A,Annual,gap,Pro:Direct Sport,Company,https://www.awin1.com/cread.php?awinmid=6667&awinaffid=1198638&ued=https%3A%2F%2Fwww.prodirectsport.com%2Frunning%2F,Online,N/A,Paid,Approved,AWIN=6667,,,4.1,https://uk.trustpilot.com/review/www.prodirectsport.com,N/A,Yearly,
Health,Exercise,Preventative care,2,,Maintenance,,,140,,Staying active,Keep moving throughout your life.,Find an activity that works best for you and aim to do three workouts every week to help you to stay fit and healthy and build a great habit.,,Sign me up,UK,3 times a week,2 months,24,Age UK,https://www.ageuk.org.uk/information-advice/health-wellbeing/exercise/,60-99,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,Age UK,Charity,https://www.ageuk.org.uk/information-advice/health-wellbeing/exercise/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,1,Development,"Physical Fitness,Get Active",Y,141,142,Stay active,"Help to keep you moving, whatever your age.","However you're feeling right now, and whatever you're dealing with, these sites can help you get moving more so you'll feel better for longer.","Regular physical activity helps your brain, heart and lungs stay healthy, and keeps your body strong and flexible.",Read,UK,,,,,,All,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,Psychreg,Content writer,https://www.psychreg.org/staying-fit-and-healthy-at-home/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Livestrong,Content writer,https://www.livestrong.com/article/97879-stay-fit-/,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/www.livestrong.com,N/A,6 Monthly,Gap,Stay Fit,Content writer,https://www.stay.fit/blog/2021/9/16/13-ways-to-stay-fit-and-heatlhy,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Pro:Direct Sport,Company,https://www.awin1.com/cread.php?awinmid=6667&awinaffid=1198638&ued=https%3A%2F%2Fwww.prodirectsport.com%2Frunning%2F,Online,N/A,Paid,Approved,AWIN=6667,,,4.1,https://uk.trustpilot.com/review/www.prodirectsport.com,N/A,Yearly,
Health,Exercise,Preventative care,2,,Maintenance,,,142,,Staying active,Maintaining your fitness through life.,"Sign up to stay fit, try to do three workouts every week to help you to stay fit and healthy.",,Sign me up,UK,3 times a week,2 months,24,PureGym,https://www.puregym.com/,All,All,All,https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1374436,,PureGym,Company,https://www.puregym.com/,In person,N/A,Paid,??,None,,,3.8,https://uk.trustpilot.com/review/www.puregym.com,N/A,Annual,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,1,Development,,,143,144,Get into yoga,Read about the benefits of yoga for the over 50s.,"Read about how starting yoga later in life requires adjustments and the practice itself changes as we age, but for the better! Yoga after 50 is a time for moving inward, and that’s a positive thing.","Yoga is for everyone, whatever your ability or disability, age, experience, fitness or bendiness. You can do it anywhere and anytime. Finding a yoga practice that’s right for you is worth the effort as it helps deepen the neural grooves that help us enjoy the benefits regular practice brings.",Read,UK,,,,,,50-99,All,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193654/,,Yoga International,Content writer,https://yogainternational.com/article/view/starting-yoga-after-age-50/,Online,N/A,Free,No,None,,,4,https://uk.trustpilot.com/review/yogainternational.com,N/A,Annual,Gap,Yoga Basics,Company,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",Online,N/A,Free,??,None,,,N/A,N/A,N/A,Quarterly,Gap,Yoga for Everyone,Company,https://yogaforeveryone.tv/,Online,N/A,Paid,??,None,,,N/A,N/A,N/A,Quarterly,gap,Complete Unity Yoga,Company,https://www.awin1.com/cread.php?awinmid=29057&awinaffid=1198638&ued=https%3A%2F%2Fcompleteunityyoga.com%2F,Online,N/A,Paid,Approved,AWIN=29057,,,4.8,https://uk.trustpilot.com/review/completeunityyoga.com,N/A,Yearly,
Health,Exercise,Preventative care,2,,Maintenance,,,144,,Practice yoga,Start adding yoga into your routine.,"Find the perfect yoga practice for you, in person or online and start doing one workout every week to help you get all the benefits that yoga has to offer.",,Sign me up,Uk,weekly,6 months,24,Yoga Basics,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",50-99,All,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193654/,,Yoga Basics,Company,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,Gap,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,2,Development,,,145,146,Get into yoga,Learn about the benefits of adding yoga into your life.,"Read about the benefits of yoga for everyone. Getting into a regular practice offers so many mental and physical health benefits. Some, like improved flexibility, are clearly evident.","Yoga is for everyone, whatever your ability or disability, age, experience, fitness or bendiness. You can do it anywhere and anytime. Finding a yoga practice that’s right for you is worth the effort as it helps deepen the neural grooves that help us enjoy the benefits regular practice brings.",Do,All,,,,,,0-49,All,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193654/,,Verywell Fit,Content writer,https://www.verywellfit.com/top-health-benefits-of-yoga-3566733,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Yoga Basics,Company,"https://www.yogabasics.com/practice/yoga-for-beginners/#:~:text=After%20you%E2%80%99ve%20found%20a%20style%2C%20teacher%2C%20and%20yoga,study%20to%20learn%20more%20about%20yoga%20More%20items",Online,N/A,Free,??,None,,,N/A,N/A,N/A,Quarterly,Gap,Yoga for Everyone,Company,https://yogaforeveryone.tv/,Online,N/A,Paid,??,None,,,N/A,N/A,N/A,Quarterly,gap,Complete Unity Yoga,Company,https://www.awin1.com/cread.php?awinmid=29057&awinaffid=1198638&ued=https%3A%2F%2Fcompleteunityyoga.com%2F,Online,N/A,Paid,Approved,AWIN=29057,,,4.8,https://uk.trustpilot.com/review/completeunityyoga.com,N/A,Yearly,
